District,Soil Type,pH Level,Organic Matter (%),Nitrogen Content (kg/ha),Phosphorus Content (kg/ha),Potassium Content (kg/ha)
Nagaur,Sandy,7.643781952583664,1.4179746837970872,28.21004782793332,15.70193243060773,35.54715594704493
Bhilwara,Clay,6.445080879687179,2.66966329474,26.567306234231154,25.816880275817752,45.34396160697146
Kota,Black lava soil,6.857000146741753,1.4557943821635773,42.80251479677842,28.754629709635715,39.842407433359476
Jaipur,Sandy,7.6286865532086745,1.6845767985264057,32.1617635710017,16.414090496387644,29.838231178508074
Udaipur,Sandy,6.839222106744474,2.0105463739252936,24.34466382248706,19.663612675432326,34.62669480283569
Jodhpur,Nitrogenous,7.108823038749003,2.4265826532065957,31.237402738200522,19.951677893433263,44.394819865353256
Jodhpur,Black lava soil,7.740304296673673,2.7232816456256836,27.700703688424298,17.85182510736246,33.49445366804328
Sri Ganganagar,Clay,7.28550964131379,2.482384947151223,36.49993686131067,24.80152584043334,31.02904066725282
Udaipur,Loamy,8.041572606330368,1.0807406883639645,34.49058662061174,18.161077367144724,43.51266656966928
Alwar,Saline,6.833775826052717,2.5855838163530733,22.675126269475555,16.657725445734112,35.009526861154825
Hanumangarh,Loamy,6.6228575735887505,2.047263783794234,39.03044558918481,33.33452611160004,40.48577893543124
Bhilwara,Sandy,8.05834063753376,2.116047318964269,32.494415973841065,18.289256744363804,40.97538462711301
Alwar,Clay,7.768739352303214,1.7107701355618343,29.61252850053506,19.70784940501256,44.132016586652625
Bhilwara,Nitrogenous,6.96698391418616,1.9742288956961742,39.560027345263485,25.820300762929687,46.745895244443524
Jodhpur,Loamy,7.512215920089017,2.1604987818430117,35.01118083351463,27.801277647654654,30.24198543558557
Nagaur,Saline,6.8422793464750775,2.654722050701324,28.61555322115598,16.641396053709613,33.72919506502198
Jaipur,Chalky (Calcareous),7.222491649227945,1.2988153582880875,40.45547136366238,19.887819740097132,39.71024729118641
Jaipur,Sandy,7.794038337583916,2.481172584633285,34.729440782773196,25.36810971953786,36.84577224604572
Kota,Saline,7.351066597521569,2.384515827721138,27.3630546918019,19.974466839863876,41.99381882212407
Udaipur,Black lava soil,7.892592541155188,1.1111595188148993,33.57372824944473,18.831379710741373,43.537288554321904
Ajmer,Alkaline,7.888465846177414,2.803957530559579,36.76726823810601,26.73285831305148,47.218351595831194
Jodhpur,Chalky (Calcareous),7.645689492407973,2.01609254351842,34.36408541589167,23.66040475716511,38.4546688163087
Udaipur,Sandy,7.702411704404134,1.9824517666077028,25.73033545769972,26.45230370688175,40.27599621265045
Jaipur,Clay,8.524354128849426,1.1872538649000837,27.216106135783168,20.163194183454358,45.68690548814457
Jaipur,Saline,7.699734686301093,2.1552363770903757,24.363681037229263,14.215293013852644,41.61252330144952
Jaipur,Clay,6.817947003090821,1.7340611248553357,32.504586645429285,15.08837863861612,48.026779811809035
Jodhpur,Clay,8.111968172118946,1.2142900008308497,25.338143784090065,8.57111377752525,36.08704318725933
Udaipur,Black lava soil,7.883194238286199,1.7930525288625716,32.303986218079835,12.38832840859128,43.98987627290953
Sri Ganganagar,Alkaline,7.222445386035825,2.0060848411414525,29.535627493034735,13.64225739553858,34.23457834130109
Kota,Nitrogenous,7.983897234501713,2.199496078750848,35.250245207767136,21.62329117751259,40.71495317404608
Jodhpur,Alkaline,6.636994690666617,1.8648166516194151,29.86307839798128,29.76553599136287,43.43478316049339
Udaipur,Alkaline,8.268030590854764,2.298768852947364,26.443483865252603,20.585621080749256,41.181118231321165
Nagaur,Black lava soil,7.030422215114659,1.8078063117035394,28.97116503161414,28.02809916282559,29.596297373045108
Bhilwara,Saline,8.102909210358021,1.5316023825203087,23.13960406365193,25.89971065019232,43.65949034617191
Hanumangarh,Chalky (Calcareous),8.127259351190595,2.400350973772788,40.29922500868701,22.793619184722427,39.21761311938421
Nagaur,Nitrogenous,7.671463188660671,2.6217345641729817,26.103123373699415,16.740557087343095,38.45519992701046
Bhilwara,Clay,6.447708600617334,2.0690392042087735,20.56935648024487,20.265296564663096,44.32644878067625
Udaipur,Nitrogenous,7.2615617696780825,2.8385579350934353,22.69749550290756,25.95630340815916,43.3756852820346
Ajmer,Saline,6.641983375844656,3.3553971495202664,29.68127357248017,15.612579889221841,32.96456402607991
Sri Ganganagar,Clay,7.389990986170163,1.93629656380502,30.51322764269832,18.5110192188802,43.16612655057547
Jodhpur,Loamy,7.306185083668376,1.0325179413797645,29.253192521751792,8.162611733133609,41.76885315445695
Hanumangarh,Chalky (Calcareous),7.010349884858682,2.0816801774579003,36.57037490762302,15.25625652366,45.30628129256059
Ajmer,Saline,7.283305216656923,2.8765974010327926,28.174236934008935,15.797535072466543,43.43619225197644
Jodhpur,Nitrogenous,7.282105135188182,1.5792752429354957,27.610800746481043,19.776967339084994,46.71090065622427
Jaipur,Chalky (Calcareous),6.532956127270212,2.0115403294752103,33.124517973270216,20.96724287495898,46.54932584716767
Jaipur,Chalky (Calcareous),7.462827335120738,1.9077242789070274,32.96164773506672,20.49656907475675,38.04795630859765
Bhilwara,Black lava soil,7.75807201979319,1.6737358533916775,26.944114239903364,17.360029891171934,46.76534580083204
Ajmer,Nitrogenous,5.889491822007143,2.197799417381471,30.17135907100111,11.595647703809398,41.54863389568001
Jodhpur,Loamy,7.737875995915766,2.2948196156787,16.740859684775256,26.831947059272192,36.3113164765758
Ajmer,Loamy,7.843283873376588,2.370536890341143,25.616514571903537,23.30229976175775,38.07253379543821
Sri Ganganagar,Nitrogenous,6.464311410330922,2.5838709627638896,26.1247751849188,15.72753268630973,37.98467065981639
Kota,Saline,7.636118362663694,1.9713647945889488,32.74033462353585,13.302553167356706,36.288068147846325
Kota,Chalky (Calcareous),7.442001463839233,2.9489436463293526,29.43093730793121,25.42611131830816,40.19277584392159
Udaipur,Black lava soil,7.258170681281216,1.8766377879427798,29.157901439855593,23.018228694803692,46.87305633788277
Bhilwara,Chalky (Calcareous),7.67984042384316,2.593538839370878,25.176051311851573,17.926847455929845,36.37848732896167
Alwar,Chalky (Calcareous),7.6572222954374265,1.8205208074102932,33.64886468517098,15.344991441837792,40.215154866606404
Jodhpur,Clay,7.843428955506128,0.9673486124796948,40.608156536651016,18.58424057560062,29.874800431619136
Alwar,Alkaline,7.579046949288393,2.0167217339865755,29.590528102137537,24.95595556463333,43.73722485713528
Sri Ganganagar,Saline,7.648938095511922,2.225077816973324,29.478207752809567,28.87745424620024,32.604019908211164
Kota,Nitrogenous,7.569825837107948,2.0325123155943903,34.06640203032296,15.780730612875503,31.28163698801732
Jodhpur,Saline,7.578411508049097,2.140615246109302,37.447997047238246,13.648189768374568,45.7734688335836
Ajmer,Sandy,8.68370718201356,1.8111175562387614,23.54528890253388,17.965128168133145,40.0700248368569
Bhilwara,Alkaline,7.781893937503457,1.7043026350809762,37.77599267073671,14.427338424959691,31.303974239136
Sri Ganganagar,Sandy,8.053355212143659,0.8626894843969002,28.97935115563642,35.588405646040236,39.93978223520034
Bhilwara,Nitrogenous,6.939616174651875,1.971301268106603,29.74599605690233,20.803249701765584,43.311314910798096
Udaipur,Clay,6.98044441581613,2.8437740276183967,31.22557142186309,23.63397023200902,36.85925300122179
Jodhpur,Saline,8.143191068497767,1.8714737955934677,31.387762567467657,15.334469614064453,35.01534186798936
Udaipur,Black lava soil,7.844102653226441,1.778196584896307,25.730884562478114,16.78408328986485,43.4947653585871
Ajmer,Alkaline,7.185481069398195,1.9411725341989179,30.075138751435485,10.413255569948506,32.64436797313241
Alwar,Black lava soil,7.668138944623781,1.6314853194236514,35.28362455640209,24.834035521252723,43.59584333177719
Hanumangarh,Loamy,8.409885893656298,1.9584553361284085,33.2444096295192,17.077995117019846,52.26184956434362
Jaipur,Nitrogenous,8.49181682621801,2.005940217258896,31.93293114952596,26.796487996824027,39.26430247592946
Sri Ganganagar,Loamy,7.171687964600148,2.436994875503441,30.39219623041835,20.914972248226302,35.828643284660174
Jodhpur,Sandy,6.641163925818302,2.1180712049395507,34.524810207471,18.87096625461979,47.182147597794334
Alwar,Black lava soil,7.148041837292228,1.47264777251704,29.663848464019345,19.587037123243547,43.849843656676114
Ajmer,Clay,7.112518587968007,2.684047118407449,39.834584812541266,19.80427986515829,46.24855210092159
Ajmer,Black lava soil,6.97175146468737,2.537610770590958,35.23638204279732,24.317186400949392,39.92218455564853
Kota,Clay,6.022875529378984,1.6791364281739354,26.870419911576988,15.108725309697613,40.61121502273533
Hanumangarh,Nitrogenous,7.290518277239383,1.587693995117489,24.7059992587609,16.422435072573855,45.60749605924964
Hanumangarh,Black lava soil,7.169487472686253,1.7425306467833637,27.71651192488377,21.694967569047098,42.281247442642666
Jodhpur,Sandy,5.977671730378419,2.510817606913804,37.18184017121877,14.749067313191652,35.13850877632583
Ajmer,Saline,7.274873306110864,1.6219979902716977,31.11963436973303,10.267373568205679,34.4103619598163
Ajmer,Saline,8.269598600087454,1.535890016325991,36.21714139051463,21.776690977950686,30.95366142705871
Jaipur,Sandy,7.817664597608103,1.9411663489035733,27.722664718751297,21.22478546586002,42.37316742783396
Nagaur,Clay,7.8537959109873094,2.589126423774001,32.040679563891786,13.12182955606819,37.63177271174405
Ajmer,Saline,8.97152416763431,2.362245530190864,41.846436504057486,26.977170410995924,41.209010357778745
Hanumangarh,Saline,7.6507035348905585,1.9817099800615772,21.3109769207675,20.090236262341122,46.053372762710985
Sri Ganganagar,Chalky (Calcareous),7.2001800025893985,2.205976499530905,34.257955229465985,15.451597803437622,37.74348567828168
Nagaur,Black lava soil,6.99104425476142,1.5889171966552966,23.561973581734694,15.497757693109866,47.09727840398919
Alwar,Black lava soil,7.042261485454854,2.063229609530345,27.485656231645223,25.894329685184694,46.55581148301808
Jodhpur,Chalky (Calcareous),7.932034991069473,2.153067276551378,28.84470231579551,14.040626479043752,49.71764440561098
Sri Ganganagar,Nitrogenous,7.120163491123724,2.3318231735164208,35.297827863116986,17.22359751547335,45.19006263657981
Ajmer,Alkaline,7.8821066016694274,2.8639819176908827,27.653267667866444,13.570679913601426,37.47255122277745
Ajmer,Loamy,7.604426771267166,2.029106363542528,28.032810518627247,10.454012705113785,42.352414980645534
Sri Ganganagar,Clay,8.4861722395411,2.232125619061502,33.04567759526757,22.86222653077551,41.985233349412
Jaipur,Saline,7.965832983434048,2.1976868405928327,28.43661415173362,16.02005544995623,38.75513172359663
Kota,Nitrogenous,7.657064748225333,1.8419585194385133,31.57169341565715,22.195750668502086,44.16589715635091
Sri Ganganagar,Chalky (Calcareous),8.14139748441949,2.0390037092394286,23.461117174261695,18.274479515904048,40.220312837033
Kota,Loamy,6.582115621911455,2.694332260051241,30.711889562552333,21.906764172901426,46.82763231263133
Jodhpur,Alkaline,7.1849285849288265,2.2870209654420153,29.45067938449032,19.079565664920402,36.1390380609781
Kota,Loamy,8.332801606843264,1.8122499799622145,33.49732123447851,10.624963062640319,45.899942648448935
Bhilwara,Alkaline,8.02610557797853,2.0487170551486513,28.865287669310376,22.00000002806783,51.44395330440145
Jaipur,Nitrogenous,6.618381650548257,2.391013693787064,25.441913489230487,19.900408018501345,38.76059940460669
Alwar,Loamy,7.285840871101122,1.9947674354736353,24.32914427361105,25.145902180639837,31.029282444007
Jaipur,Alkaline,7.769882256414171,1.8367320737327144,24.14537553096273,21.011916852993476,32.21524456646761
Sri Ganganagar,Saline,7.519856910859818,1.2885615460942228,32.306360421589154,15.378213331848123,37.745029914853454
Kota,Sandy,7.646974693971581,1.613728944078882,29.710180001658486,12.430847493775731,43.154378017980775
Nagaur,Loamy,8.382456902775386,3.3961044339549806,30.455840733332195,23.941020703985934,31.096871635462556
Bhilwara,Sandy,8.251367163152795,2.388114252362053,27.580332775243836,26.185904001445046,38.72761961677329
Bhilwara,Chalky (Calcareous),7.270987408492722,2.2376674627137456,24.683227500848407,25.10812382199974,34.72005094036578
Bhilwara,Saline,6.974972605088407,1.5451551057958328,33.79750018758061,16.91612319240146,33.26002107816416
Jaipur,Sandy,7.197160000032101,1.9839788146597566,24.095137581678074,14.241594454828283,50.556481670497924
Nagaur,Clay,7.069717298093057,1.8384788156134966,28.16381499600357,17.893215961147792,43.10673369984551
Ajmer,Alkaline,7.974071475236025,1.847022784234204,23.817608567038256,26.372201139244517,39.523294544016586
Kota,Saline,8.365160907428585,0.8772070512174186,30.977016106416603,29.59303166938104,38.23367932280921
Jodhpur,Clay,7.387253288332682,2.1477558457951695,27.206020905575215,18.439640339736336,38.310924529042985
Udaipur,Nitrogenous,7.1862896327868135,2.6144282751002796,32.30539016148217,21.25314116051651,44.04285503445058
Bhilwara,Loamy,7.367822083398266,1.6128980908235497,26.986878476927213,20.008915205523046,34.70394145813549
Hanumangarh,Clay,7.249869491706662,1.7419416790642828,40.62278114914507,6.130925300330416,39.10190139297183
Bhilwara,Clay,8.362846896407385,2.060922232066227,33.76708736710546,20.49913157549884,36.6633330939176
Udaipur,Nitrogenous,6.379042032745543,2.1027278435181516,26.121966976988045,15.998322969173481,37.50506372010444
Jaipur,Loamy,8.372430703311746,3.2024187711269865,31.086039687642003,17.67616388044136,34.11386791274395
Sri Ganganagar,Loamy,7.734270080773035,2.891452800032572,28.763298064874217,8.10501979623388,43.35024835907762
Hanumangarh,Nitrogenous,7.992699855725025,1.2070771798070763,30.882420918314764,22.256130080680492,39.63446348995531
Jodhpur,Clay,7.104614540457323,2.507968611781778,27.983101270156588,12.574069186500338,29.752627571651594
Hanumangarh,Sandy,8.130424759999656,2.308331988235559,30.439867735645844,17.798626815745983,37.355007928984364
Kota,Black lava soil,6.962131675779195,1.7842721777200576,19.39956392439913,16.31968173265743,38.445312418244534
Ajmer,Alkaline,7.8049400235952096,1.9800367683133182,33.9746155693778,26.745675525567147,45.29085046912051
Udaipur,Nitrogenous,7.735254923689278,2.005931339590392,25.096059957932205,23.699720256896583,48.39873691110765
Jaipur,Chalky (Calcareous),7.671053019825209,2.9586295742130613,22.372141459694582,14.229183076102293,44.27600753874131
Nagaur,Black lava soil,7.632145105076625,2.656891088285904,29.922641796366303,15.660122887358341,38.932033788974785
Udaipur,Chalky (Calcareous),6.733658014538133,1.4357046634514827,34.86221998959005,24.36393707234805,41.815021424030384
Jodhpur,Chalky (Calcareous),6.639461239519766,1.8207982122435558,23.875000556699746,25.882666268938827,37.081389332186994
Alwar,Saline,6.957126144609226,2.014898082560712,26.79922771582694,27.418719551018533,36.32594551232904
Sri Ganganagar,Nitrogenous,6.800385870387684,0.9235432421212422,29.846067487932924,17.19034943071037,32.85547696744136
Hanumangarh,Alkaline,8.094613230627893,2.333622573714621,29.858910605313852,26.821631220854332,43.31268016699306
Sri Ganganagar,Loamy,7.088572049240784,1.480389918004617,34.08990772226931,21.981834782336755,40.84873883985331
Udaipur,Black lava soil,7.076751098565547,2.303973783502877,26.222505584330253,19.49006672703161,47.2347207319349
Nagaur,Black lava soil,7.169582882094927,1.2135053714635695,24.73726404064945,24.971494133438117,41.273655686901044
Sri Ganganagar,Clay,7.435561310655623,1.7454530973442153,32.42679953776595,15.754475745048882,41.52832784321298
Ajmer,Sandy,7.134372715593521,1.551170307362473,26.81256282587494,18.12296276758019,39.75585082033148
Nagaur,Loamy,7.617727897555557,0.15581735428577792,25.961747211266175,18.042150113219805,47.52531019304165
Nagaur,Saline,6.959998695808934,2.0813983090499564,37.475151548679186,13.435157350263635,41.96987612932201
Alwar,Nitrogenous,7.09886408303274,1.7476831288553827,25.984445830233426,16.34071345792057,53.60956073953247
Nagaur,Loamy,7.922227936035833,2.5508689308931043,32.45996743418248,11.96871605799021,41.974789851616535
Sri Ganganagar,Saline,8.036464807253672,1.5733002629804442,34.82663333580563,23.521681049270395,49.26020022406835
Jaipur,Nitrogenous,7.291108493743191,1.4511945088621365,28.191859453137273,27.177854965818117,30.857970595790185
Kota,Nitrogenous,6.465812142284484,2.0446976394658067,27.78705353612922,20.038639465878422,44.726558856179324
Kota,Clay,7.223715326940574,1.0634970845346898,40.22240778599972,15.013858562806119,34.704814389939514
Nagaur,Alkaline,8.051860006861299,1.807755439479241,29.683050739825948,22.41395062030159,45.41791551554998
Sri Ganganagar,Nitrogenous,7.333269653409114,2.7599760029571496,19.321000756325972,23.798936184765385,35.80236220991171
Sri Ganganagar,Saline,8.186135658303996,2.0710222394152726,26.63547333995299,23.314205465108163,44.46594173603626
Sri Ganganagar,Sandy,7.820947061429319,1.4851518801834698,27.579914381889576,19.979635814392825,39.793701736749696
Bhilwara,Sandy,7.874872737719174,0.9925493837466959,31.671635272767517,18.550093227816802,35.80749691808024
Ajmer,Clay,7.1287566111152,1.8927311677410181,11.994574477702411,16.49355214604225,35.62092587676853
Nagaur,Saline,7.766391604661312,1.5972366587447397,28.92443099914755,27.71138313830651,44.971757599077115
Jaipur,Nitrogenous,7.951135699971727,1.7500637847945741,32.71516139644826,18.83051099773203,39.01953394661531
Sri Ganganagar,Sandy,7.7048426718732745,1.7015032057895338,37.46501552221602,19.199349302010315,43.091802831298324
Alwar,Loamy,8.22780023962865,2.5158268872875875,22.955404486547376,22.22447947504942,44.253596972303235
Jaipur,Sandy,7.945931511080374,1.4433525829426843,26.71482381491338,24.972791178708107,36.19119814658677
Sri Ganganagar,Alkaline,7.3501519716678425,2.7879379047509847,29.76100374807605,16.366129310830786,35.611913215685476
Udaipur,Clay,7.666359664792594,1.3334259957613956,28.76332018051791,21.66615267495011,46.49574910273834
Hanumangarh,Alkaline,7.833774040184998,1.6429674410089106,35.8920965878186,18.50242481226261,33.82148488975295
Jodhpur,Clay,7.413979320367264,2.719084600572851,30.826200250324625,20.06260932164893,48.186058223514266
Kota,Chalky (Calcareous),6.784322576472786,1.357200442973614,21.92076764516584,21.863240932400274,40.83246563557562
Alwar,Saline,8.271368183639888,2.121737538568385,27.979214202603487,20.008974364390536,40.58853709230479
Sri Ganganagar,Chalky (Calcareous),6.664119363335916,3.3551658221674465,32.599355090509555,21.050041540112947,43.0758199213929
Jaipur,Nitrogenous,7.854705490293303,1.9297232572487841,26.843794318796498,22.99725343160852,41.92855420265726
Udaipur,Chalky (Calcareous),7.095054950455296,2.7095178056836318,31.466760181614916,23.649096811338154,46.959604438399595
Alwar,Black lava soil,7.510944410582417,2.1584760034920576,34.05013619253058,16.37569458099974,40.270258314230006
Alwar,Saline,7.562774293325574,1.5219707241583027,41.588183943369394,12.963532782537987,33.50948048156421
Sri Ganganagar,Clay,8.15711328785179,2.3566331253982713,24.87017591259611,23.036445075508464,47.33925222498655
Nagaur,Clay,7.484868471201507,3.299411450037291,21.379690945659824,23.46911726929551,45.83264168110502
Kota,Black lava soil,7.945671950802623,1.897822136677176,28.547792589944255,22.220725855436285,44.07877243326035
Udaipur,Alkaline,7.8012367181411815,2.5200289453966946,24.905650214666323,18.861145104381826,35.29992033938123
Ajmer,Clay,7.306943611956929,2.5076104459071527,30.539919603626146,33.03429581574885,40.96703183594858
Kota,Black lava soil,7.529845940289868,2.053091459720108,26.81095653570032,19.710816938112032,45.63894013555823
Hanumangarh,Chalky (Calcareous),7.556985334063886,1.6032701350582643,25.374576897606822,17.748990541670782,40.3693171720544
Sri Ganganagar,Clay,8.09679326773813,1.3297556793167815,28.40086861055622,20.721550097175395,30.831471161852825
Jodhpur,Clay,7.083200858516797,1.6600557301319068,26.020148130747508,20.959447725108237,39.197201952491014
Nagaur,Nitrogenous,7.222356948699482,2.2139813132763173,38.61537358823125,28.19628258370876,30.38614113968832
Hanumangarh,Alkaline,7.78853609191757,1.9109883549680808,30.77577671432678,18.00858483228726,40.587943149436015
Alwar,Black lava soil,7.575703698036009,1.7105241213255384,25.518162260874096,17.75652158690258,41.17129632228383
Jodhpur,Alkaline,7.799498170842132,2.4266744886700735,27.529049884665437,21.419222836513683,44.812512959766494
Hanumangarh,Nitrogenous,8.082797447572064,1.970583572934239,28.895341375301935,20.95562116918196,34.25146263551297
Udaipur,Loamy,7.403195244482246,2.372293199236565,33.20973564721851,18.648661978180556,41.08859100543583
Bhilwara,Loamy,7.087674829854656,2.3517460741125125,29.610892819317634,18.62024274151931,38.191380819533066
Alwar,Nitrogenous,7.468553066550071,1.7760611775340207,33.29071518001282,18.023582259919095,47.96482048013691
Alwar,Black lava soil,8.23260525174069,1.5542282550727475,30.348521347146402,16.746716893319025,38.366762184056945
Bhilwara,Sandy,8.501213733822398,1.8462142914421005,31.801130185387144,22.706606470041393,34.9968531375838
Hanumangarh,Sandy,7.072452262795397,1.3969888142959406,25.570146330511115,5.74984945341409,42.72291200396814
Alwar,Saline,8.527096920628034,2.0739103695182637,22.918655703296963,16.78611808550026,37.705615774875014
Kota,Clay,6.991207611393312,2.430091319197578,34.05130022187667,14.222741030911703,43.62540522223754
Ajmer,Loamy,8.263406331788632,2.9512791026147798,44.32606011542981,15.490036752784013,54.121102131976016
Kota,Clay,7.322896805745605,1.7037672723097428,31.635361874389226,17.08969332953494,41.99522070323263
Jaipur,Black lava soil,6.83996140613135,1.8806236989682827,36.4279111718084,19.71469354284422,40.707978933699415
Kota,Black lava soil,7.7376293023586555,2.58533081465883,21.723876439052837,22.922620259187173,38.65930430379118
Jaipur,Nitrogenous,7.583318947655919,2.529975084881188,24.029066742940778,14.936777792784552,30.322850201430967
Hanumangarh,Nitrogenous,7.225420529118112,2.665216172189408,29.39706405763265,13.299375521726072,37.571606277124765
Jaipur,Saline,6.756069148254689,1.4374069491344192,31.944094551318567,14.130633368469855,45.56317152601651
Jaipur,Clay,7.464439854584832,2.0427973519722626,28.60813516196053,23.864239192718614,43.91579943888505
Jodhpur,Loamy,7.667527175956086,2.282394552953824,28.93955165039787,22.71101503454524,38.31061112263097
Nagaur,Saline,7.501115811081201,1.8626781253168514,27.71390730340402,16.55444101139105,42.338450519294426
Sri Ganganagar,Nitrogenous,8.155302956406732,2.5855509858347796,23.717173320272824,26.446015257034368,38.40920749191036
Udaipur,Sandy,7.800366507572796,1.5468923339763945,30.709899569370027,21.568615914484536,32.57697604040174
Jodhpur,Sandy,7.804133583172095,2.672967503919158,29.12676027159186,26.800840654140064,39.051532532737966
Ajmer,Alkaline,7.924792265523308,0.8907150170244502,42.09388889656732,27.477291226214785,38.57687247873161
Hanumangarh,Nitrogenous,6.513955486678091,2.1440141841527445,22.780372264631215,22.22426768778744,42.05782859582141
Kota,Chalky (Calcareous),7.029298415498988,2.5604835118071887,34.027873514030865,24.879116686442817,40.04428851834448
Kota,Clay,6.792237966543147,2.488936136105569,28.648143004321042,13.051099284036654,46.76019682987163
Sri Ganganagar,Sandy,8.549703760251255,1.9793759355103986,40.79560577301646,20.45657364305675,38.097720479168245
Bhilwara,Chalky (Calcareous),7.184770772907261,2.818541203996371,26.099280593061142,23.676346549874935,37.20418082470396
Jodhpur,Saline,7.269846618712818,2.5151248469847833,28.09981576855323,17.976023102898534,45.66402348587403
Jaipur,Alkaline,8.298698646610811,2.3223449016421167,26.726151121880253,17.446957503512103,40.399576318700184
Nagaur,Saline,7.660465030962829,1.5060670449301141,33.61518969789932,20.427566648197995,31.421458406809354
Hanumangarh,Saline,7.035536758769635,1.747935663174168,29.635711555794725,29.446393977519982,41.19085653069814
Ajmer,Chalky (Calcareous),7.079614055050688,2.1103154021535815,28.239561262730597,21.62379119766771,42.902838435178076
Jodhpur,Nitrogenous,8.104615323611968,1.987856752164987,38.19480263799917,24.54011331268096,36.46280227593906
Jaipur,Nitrogenous,8.604927832874232,2.1634972566350488,25.824377480138825,28.26456525615211,50.38888792599222
